equation,term,current_estimate,std_error,baseline_estimate,baseline_equation_name,abs_change,pct_change,sign_change
R10y,d_r90,0.06040740524987542,0.02703203209096467,0.05912674255726671,R10y,0.0012806626926087153,2.1659618595905927,FALSE
Pmgs,c2,-0.03651774523646143,0.02348824261362634,-0.03775222705658677,Pmgs,0.0012344818201253382,-3.26995760614327,FALSE
Ppcd,c1,0.8000397258663371,0.00481551531534139,0.8011791867416376,Ppcd,-0.0011394608753004798,-0.14222297510431137,FALSE
Inonmin,c5,0.8776435536908244,0.25112361912044046,0.8765270865537655,Inonmin,0.0011164671370588186,0.12737394590376372,FALSE
Whh,c3,0.14847668729584118,0.0148694169538177,0.14957041726323875,Whh,-0.0010937299673975664,-0.7312475203386293,FALSE
Pidwell,c2,-0.03198459969046956,0.01477287550191159,-0.03094988701454559,Pidwell,-0.0010347126759239697,3.3431872479459557,FALSE
Inonmin,c9,-0.2887357517092136,0.09166428983244912,-0.2897268781707254,Inonmin,9.91126461511782e-4,-0.34208992543928174,FALSE
Xmin,c11,-0.00308296780887597,0.03521391894453865,-0.00221390516353403,Xmin,-8.690626453419399e-4,39.254736817843884,FALSE
Inonmin,c11,-0.4851385490440735,0.4882415463331824,-0.4842805249276334,Inonmin,-8.580241164400926e-4,0.1771750199057287,FALSE
Xmin,c3,-0.26101547372138634,0.07452856499180484,-0.2618633925717313,Xmin,8.479188503449642e-4,-0.3238019801155234,FALSE
Xmin,c12,-0.00456692608395023,0.03292362641661303,-0.00540646890973813,Xmin,8.395428257878994e-4,-15.528487073618702,FALSE
Xmin,c1,-0.13359473676398156,0.05134901790186971,-0.1327992164379319,Xmin,-7.955203260496535e-4,0.5990399246229572,FALSE
PconsExrent,c10,-0.01117469922686819,0.00803240729698565,-0.01195872197880025,PconsExrent,7.840227519320588e-4,-6.556074748806184,FALSE
Pmgs,c1,-0.05369442267090706,0.02159741605569783,-0.05445328747072611,Pmgs,7.588647998190493e-4,-1.3936069520632977,FALSE
Pxagr,c1,-0.01209429121770605,0.00588648533484338,-0.01281286236110861,Pxagr,7.185711434025601e-4,-5.608201533356572,FALSE
Xmin,c6,1.3644565326575446,1.0330105643817795,1.363785324591231,Xmin,6.712080663136e-4,0.04921654854401769,FALSE
Pxagr,c4,0.19239024079238887,0.03905079154076993,0.1918123625759395,Pxagr,5.778782164493623e-4,0.30127266495691973,FALSE
Pxagr,c5,-0.17335520331695056,0.02995280468926336,-0.1738883989310651,Pxagr,5.331956141145511e-4,-0.30663092960325766,FALSE
PconsExrent,c6,0.02595631882494105,0.01244358560796767,0.02645373507444636,PconsExrent,-4.974162495053128e-4,-1.8803252096744716,FALSE
R10y,d_rat,0.0081110261676778,0.01681419163910297,0.00761807910476268,R10y,4.929470629151207e-4,6.47075274667257,FALSE
Xmin,c10,0.03685867986511764,0.03310927329068088,0.03641081045021923,Xmin,4.478694148984108e-4,1.2300451688949332,FALSE
Lwge,c3,-0.01018848139549528,0.00741993771964711,-0.00980187902682369,Lwge,-3.8660236867158956e-4,3.944165885067741,FALSE
Pidwell,c6,0.8043480333243611,0.05351438720998387,0.8047220314191608,Pidwell,-3.739980947996546e-4,-0.046475438747473063,FALSE
Inonmin,c2,-0.05064942545532446,0.02712008637048916,-0.05101217879894822,Inonmin,3.6275334362376177e-4,-0.7111112525764907,FALSE
Rmort,c4,0.6419246726962144,0.03234346869385887,0.641622924981628,Rmort,3.0174771458646443e-4,0.04702882375893225,FALSE
Rmort,c2,0.01851685281100795,0.00169606219338901,0.01830604831751681,Rmort,2.1080449349113878e-4,1.1515565229303082,FALSE
Piret,c3,0.00820674893546617,2.11266747814897e-4,0.00839612033788291,Piret,-1.8937140241674123e-4,-2.255463175799255,FALSE
Pidwell,c4,0.00464026724144332,9.25217601736419e-4,0.00481197438654421,Pidwell,-1.7170714510088975e-4,-3.568330404688702,FALSE
Pmgs,c6,0.02951182801085957,0.00972414438287095,0.02966020308482661,Pmgs,-1.4837507396704003e-4,-0.5002496899387254,FALSE
Inonmin,c10,-0.17590410230519046,0.03468456159930675,-0.17604894999788562,Inonmin,1.4484769269515474e-4,-0.08227694212143977,FALSE
Xmin,c2,-0.04902134892679909,0.01878075920779016,-0.04914588329776932,Xmin,1.245343709702293e-4,-0.2533973602950379,FALSE
Inonmin,c6,0.7601066457287051,0.2614022882770269,0.7600148052667989,Inonmin,9.184046190624517e-5,0.012084035899007084,FALSE
PconsExrent,c9,0.02063861132318974,0.00355308825756283,0.02071654694002283,PconsExrent,-7.793561683308928e-5,-0.3761998418883361,FALSE
Lwge,c1,0.00205199341260396,6.856000882685985e-4,0.00212736673192439,Lwge,-7.537331932043001e-5,-3.543033657024819,FALSE
Whh,c1,0.00944438578386662,0.00127155116684003,0.00938489802698699,Whh,5.948775687963058e-5,0.633866843396369,FALSE
Pidwell,c7,-0.07464539411824453,0.00551251955906168,-0.07470387171003735,Pidwell,5.84775917928243e-5,-0.07827919819176632,FALSE
R10y,c1,-2.44378923766072e-4,4.2717558387850746e-4,-2.7728692011348883e-4,R10y,3.290799634741683e-5,-11.867850215923692,FALSE
Rmort,c3,5.167437073178429e-4,6.48836460782267e-5,5.472499656764089e-4,Rmort,-3.050625835856601e-5,-5.574465102224324,FALSE
Pmgs,c4,-0.00429951216681102,0.00136615339548039,-0.00432907097910916,Pmgs,2.955881229814005e-5,-0.6827980516092791,FALSE
LempNonmkt,c3,0.00199446803418236,2.1304197725281152e-4,0.0019843924749543,LempNonmkt,1.0075559228060142e-5,0.5077402457037694,FALSE
Pidwell,c5,0.06473177851787444,0.00435994716803953,0.0647392655637654,Pidwell,-7.487045890958166e-6,-0.011564922502227404,FALSE
Cpr,c1,-0.01494797355603215,0.01102164004537008,-0.01494797355603215,Cpr,0,0,FALSE
Cpr,c2,-0.03854434212835667,0.01303932069596082,-0.03854434212835667,Cpr,0,0,FALSE
Cpr,c3,0.9132242620199178,0.05917893528483022,0.9132242620199178,Cpr,0,0,FALSE
Cpr,c6,0.0857937113769552,0.02576010893014019,0.0857937113769552,Cpr,0,0,FALSE
Cpr,c8,0.01829428938945105,0.0310060278808891,0.01829428938945105,Cpr,0,0,FALSE
Cpr,c9,0.03251258936950189,0.03135365617357404,0.03251258936950189,Cpr,0,0,FALSE
Cpr,c10,0.07445071505213555,0.03004297283515845,0.07445071505213555,Cpr,0,0,FALSE
Cpr,c11,-0.27510970120917194,0.03968752924793967,-0.27510970120917194,Cpr,0,0,FALSE
Cpr,c12,1.1534289998598823,0.04092744513731498,1.1534289998598823,Cpr,0,0,FALSE
Idwell,c1,-0.1850728887301583,0.07887204608522783,-0.1850728887301583,Idwell,0,0,FALSE
Idwell,c2,-0.08179867232573947,0.03428107336431516,-0.08179867232573947,Idwell,0,0,FALSE
Idwell,c4,-0.7167432657665297,0.5517762578918215,-0.7167432657665297,Idwell,0,0,FALSE
Idwell,c5,-1.3980405118397343,3.550259914642449,-1.3980405118397343,Idwell,0,0,FALSE
Idwell,c7,0.10329896425897137,0.1368198813312868,0.10329896425897137,Idwell,0,0,FALSE
Idwell,c8,0.21472263986450343,0.1363404378100413,0.21472263986450343,Idwell,0,0,FALSE
Idwell,c9,0.12538558418172627,0.13790358051469484,0.12538558418172627,Idwell,0,0,FALSE
Idwell,c10,0.06458736402385161,0.13787873180342705,0.06458736402385161,Idwell,0,0,FALSE
Idwell,c11,-0.06930558478328801,0.02676696175457257,-0.06930558478328801,Idwell,0,0,FALSE
Idwell,c13,0.04266509532955687,0.02652445146453926,0.04266509532955687,Idwell,0,0,FALSE
Idwell,c14,0.05785356758874779,0.02643989125245093,0.05785356758874779,Idwell,0,0,FALSE
Imin,c1,-0.04050050734810635,0.05908235590321789,-0.04050050734810635,Imin,0,0,FALSE
Imin,c2,-0.01696135308158123,0.01852076027689376,-0.01696135308158123,Imin,0,0,FALSE
Imin,c3,2.2713745627022197,2.506182159091093,2.2713745627022197,Imin,0,0,FALSE
Imin,c4,0.23574674736801465,0.09362879737136189,0.23574674736801465,Imin,0,0,FALSE
Imin,c5,-0.0598511120271365,0.10138252103800469,-0.0598511120271365,Imin,0,0,FALSE
Imin,c6,0.22106329861800192,0.0940148844554006,0.22106329861800192,Imin,0,0,FALSE
Imin,c7,-0.2188321009581996,0.05787319096640789,-0.2188321009581996,Imin,0,0,FALSE
IvtNonfarm,c1,-0.07594928196123017,0.02806887089470978,-0.07594928196123017,IvtNonfarm,0,0,FALSE
IvtNonfarm,c2,-0.05801126474300231,0.02234101892956573,-0.05801126474300231,IvtNonfarm,0,0,FALSE
IvtNonfarm,c3,-0.01918808162094291,0.01144546821936487,-0.01918808162094291,IvtNonfarm,0,0,FALSE
IvtNonfarm,c4,1.8325884647461683e-4,1.0033114760434164e-4,1.8325884647461683e-4,IvtNonfarm,0,0,FALSE
IvtNonfarm,c5,-4.586380894717133e-7,2.7177408696655904e-7,-4.586380894717133e-7,IvtNonfarm,0,0,FALSE
IvtNonfarm,c6,0.226719725843104,0.08294915474943697,0.226719725843104,IvtNonfarm,0,0,FALSE
IvtNonfarm,c7,0.2154030438849436,0.07928663805169524,0.2154030438849436,IvtNonfarm,0,0,FALSE
IvtNonfarm,c8,0.17477751734347205,0.10584271897350668,0.17477751734347205,IvtNonfarm,0,0,FALSE
Tcit,c1,-0.4505449572889248,0.1514856768592032,-0.4505449572889248,Tcit,0,0,FALSE
Tcit,c2,-0.11672136308389856,0.03151593902917984,-0.11672136308389856,Tcit,0,0,FALSE
Tcit,c5,0.4328963749606438,0.17511322394840662,0.4328963749606438,Tcit,0,0,FALSE
Tcit,c6,1.2232963415863531,0.1888294097876456,1.2232963415863531,Tcit,0,0,FALSE
Tcit,c7,0.2241029900781295,0.06030453752477699,0.2241029900781295,Tcit,0,0,FALSE
Tprl,c1,-0.7693276112821001,0.1409087733312805,-0.7693276112821001,Tprl,0,0,FALSE
Tprl,c2,-0.2248599483694444,0.04025114911705391,-0.2248599483694444,Tprl,0,0,FALSE
Tprl,c4,-1.227315921466758,0.3637803617414717,-1.227315921466758,Tprl,0,0,FALSE
Tprl,c5,-0.17775754845053993,0.09476368778627545,-0.17775754845053993,Tprl,0,0,FALSE
Toth,c1,-0.01383613538996769,0.02816819772690538,-0.01383613538996769,Toth,0,0,FALSE
Toth,c2,-0.00575088271948152,0.01117715106595348,-0.00575088271948152,Toth,0,0,FALSE
Toth,c3,-0.12184488480540612,0.30594171255362645,-0.12184488480540612,Toth,0,0,FALSE
Toth,c4,0.9171658855757564,0.15497318713086528,0.9171658855757564,Toth,0,0,FALSE
Ytsf,c1,-0.729262038698188,0.1296953379107095,-0.729262038698188,Ytsf,0,0,FALSE
Ytsf,c2,-0.29373598253064986,0.04993689705144084,-0.29373598253064986,Ytsf,0,0,FALSE
Ytsf,c3,0.9281917850229684,0.04340569337591183,0.9281917850229684,Ytsf,0,0,FALSE
Ytsf,c4,-1.301312147294732,0.9081216718385816,-1.301312147294732,Ytsf,0,0,FALSE
Ytsf,c5,1.416918926829637,0.8703020120724488,1.416918926829637,Ytsf,0,0,FALSE
Ytsf,c6,0.04423644369422817,0.01173008004171062,0.04423644369422817,Ytsf,0,0,FALSE
Ytsf,c7,0.7158404368311523,0.14073548188046775,0.7158404368311523,Ytsf,0,0,FALSE
Lpar,c1,4.60107476700935e-4,1.4360378180077826e-4,4.60107476700935e-4,Lpar,0,0,FALSE
Lpar,c2,-0.36656120246634816,0.05732219722533897,-0.36656120246634816,Lpar,0,0,FALSE
Lpar,c3,-0.12703606344856158,0.02743580027627186,-0.12703606344856158,Lpar,0,0,FALSE
Lpar,c4,0.10324076936878764,0.05567593179204853,0.10324076936878764,Lpar,0,0,FALSE
Lpar,c5,-0.03856866353572982,0.06208013017569168,-0.03856866353572982,Lpar,0,0,FALSE
Lpar,c6,-8.487014191167977e-5,4.112234047276354e-5,-8.487014191167977e-5,Lpar,0,0,FALSE
Lpar,c7,-0.02494635803992497,0.00213977180384256,-0.02494635803992497,Lpar,0,0,FALSE
Lpar,c8,0.00955332430575893,0.00251650131431474,0.00955332430575893,Lpar,0,0,FALSE
Lpar,c9,0.00944848935100499,0.00193088441953088,0.00944848935100499,Lpar,0,0,FALSE
Pcpi,c1,0.02034423394727739,0.00516498939608924,0.02034423394727739,Pcpi,0,0,FALSE
Pcpi,c2,-0.121355393694199,0.03124691716573087,-0.121355393694199,Pcpi,0,0,FALSE
Pcpi,c3,7.673739561087291e-4,5.454184437091542e-5,7.673739561087291e-4,Pcpi,0,0,FALSE
Pcpi,c4,1.049829830991232,0.04715309709127397,1.049829830991232,Pcpi,0,0,FALSE
Pcpi,c6,-0.02612422902650152,0.0041565806823049,-0.02612422902650152,Pcpi,0,0,FALSE
Pcpi,c7,0.02620958615335734,0.00411013788893965,0.02620958615335734,Pcpi,0,0,FALSE
Pcpi,c8,-0.01703884438213771,0.00407801107757338,-0.01703884438213771,Pcpi,0,0,FALSE
Peq,c1,0.03837306926535876,0.01584331697430168,0.03837306926535876,Peq,0,0,FALSE
Peq,c2,0.9557366434721428,0.7897213978596045,0.9557366434721428,Peq,0,0,FALSE
Peq,c3,-5.035035267050145,1.8472335626729184,-5.035035267050145,Peq,0,0,FALSE
Peq,c4,3.453567690685462,2.2757822632892,3.453567690685462,Peq,0,0,FALSE
Peq,c5,0.2781533645165903,0.08781303247960992,0.2781533645165903,Peq,0,0,FALSE
Peq,c6,-0.16362294057351784,0.08584768068993931,-0.16362294057351784,Peq,0,0,FALSE
Rusd,c1,-0.00342869661877346,0.00183705202755302,-0.00342869661877346,Rusd,0,0,FALSE
Rusd,c2,1.012797664786528,0.0434613947918442,1.012797664786528,Rusd,0,0,FALSE
Rusd,c3,0.28279382483690735,0.1608802172292602,0.28279382483690735,Rusd,0,0,FALSE
Ygdw,c1,-0.12300002845208048,0.03399867655168317,-0.12300002845208048,Ygdw,0,0,FALSE
Ygdw,c2,-0.06044644175655001,0.01498200212200223,-0.06044644175655001,Ygdw,0,0,FALSE
Ygdw,c3,0.00124379938259809,4.56977820473791e-4,0.00124379938259809,Ygdw,0,0,FALSE
Ygdw,c4,0.4968841148022571,0.17070118966691117,0.4968841148022571,Ygdw,0,0,FALSE
Lhrs,c1,0.2910400957464143,0.04724879153061025,0.2910400957464143,Lhrs,0,0,FALSE
Lhrs,c2,9.89542014548536,0.8922141690764732,9.89542014548536,Lhrs,0,0,FALSE
Lhrs,c4,-0.00285095047174133,1.5240426266902127e-4,-0.00285095047174133,Lhrs,0,0,FALSE
Lhrs,c5,1.193634173467645,0.4395856491945671,1.193634173467645,Lhrs,0,0,FALSE
Lhrs,c6,-0.8618700757712768,0.2690489495168101,-0.8618700757712768,Lhrs,0,0,FALSE
Lhrs,c7,0.11950548701380478,0.2551724877517559,0.11950548701380478,Lhrs,0,0,FALSE
Lhrs,c8,-0.05361746370803873,0.01205112038000991,-0.05361746370803873,Lhrs,0,0,FALSE
Lhrs,c9,0.05476599442210958,0.00979314832432529,0.05476599442210958,Lhrs,0,0,FALSE
Phouse,c1,0.3450430245749553,0.42520735852538016,0.3450430245749553,Phouse,0,0,FALSE
Phouse,c2,-0.297020497656239,0.08160409424142773,-0.297020497656239,Phouse,0,0,FALSE
Phouse,c3,0.00493667733299684,4.7374728882062025e-4,0.00493667733299684,Phouse,0,0,FALSE
Phouse,c4,-0.3564183706383239,1.0154213186711127,-0.3564183706383239,Phouse,0,0,FALSE
Phouse,c5,0.9607480346766504,0.4613987001131884,0.9607480346766504,Phouse,0,0,FALSE
Phouse,c6,-1.1937862601714038,0.6593038790791457,-1.1937862601714038,Phouse,0,0,FALSE
Phouse,c7,0.2889888024841405,0.11175373862090586,0.2889888024841405,Phouse,0,0,FALSE
Phouse,c8,0.3172459913196265,0.11586518695466076,0.3172459913196265,Phouse,0,0,FALSE
Pimin,c1,-0.05302135887034971,0.1139266871057988,-0.05302135887034971,Pimin,0,0,FALSE
Pimin,c2,-0.02371782054746544,0.0277846053145206,-0.02371782054746544,Pimin,0,0,FALSE
Pimin,c3,0.5149202336354214,0.44660979862426886,0.5149202336354214,Pimin,0,0,FALSE
Pimin,c4,0.08959286548510431,0.02104947705965761,0.08959286548510431,Pimin,0,0,FALSE
Pimin,c6,0.05044841192892855,0.02030934676775694,0.05044841192892855,Pimin,0,0,FALSE
Pimin,c7,0.05298832047953036,0.03482511303810641,0.05298832047953036,Pimin,0,0,FALSE
Pimin,c9,0.05093450659179477,0.03357911417213621,0.05093450659179477,Pimin,0,0,FALSE
Pimin,c10,0.03171538952994721,0.03245018704666843,0.03171538952994721,Pimin,0,0,FALSE
Pimin,c11,0.01390532638083594,0.00279150315250254,0.01390532638083594,Pimin,0,0,FALSE
Pimin,c12,0.00419803389365674,0.00267081560442121,0.00419803389365674,Pimin,0,0,FALSE
Pinonmin,c1,-0.01850432512104261,0.01380686694908554,-0.01850432512104261,Pinonmin,0,0,FALSE
Pinonmin,c2,-0.03650098523465377,0.01077450792020248,-0.03650098523465377,Pinonmin,0,0,FALSE
Pinonmin,c3,0.13191683517297462,0.08500762546942565,0.13191683517297462,Pinonmin,0,0,FALSE
Pinonmin,c6,0.14346186622260493,0.01675312365839575,0.14346186622260493,Pinonmin,0,0,FALSE
Pinonmin,c7,0.03800212051753243,0.0257400976076324,0.03800212051753243,Pinonmin,0,0,FALSE
Pinonmin,c8,0.06697053258867304,0.01744435320744297,0.06697053258867304,Pinonmin,0,0,FALSE
Pinonmin,c9,0.06705671404686062,0.0170463956102806,0.06705671404686062,Pinonmin,0,0,FALSE
Pinonmin,c10,0.00245855179870996,0.00247696703807224,0.00245855179870996,Pinonmin,0,0,FALSE
Pinonmin,c11,0.00349779452211607,0.00241327675554854,0.00349779452211607,Pinonmin,0,0,FALSE
Pgov,c1,-0.40254391459468697,0.13398954313523986,-0.40254391459468697,Pgov,0,0,FALSE
Pgov,c2,-0.07859161470813557,0.02415411388692141,-0.07859161470813557,Pgov,0,0,FALSE
Pgov,c3,1.1320405673531904,0.04114917158657415,1.1320405673531904,Pgov,0,0,FALSE
Pgov,c4,0.16064301120776914,0.04784519398180444,0.16064301120776914,Pgov,0,0,FALSE
Pgov,c5,-0.3133350602438843,0.07292474477555938,-0.3133350602438843,Pgov,0,0,FALSE
Pxsvc,c1,0.00633814373815231,0.00260371384366758,0.00633814373815231,Pxsvc,0,0,FALSE
Pxsvc,c2,-0.03628046509186844,0.01309128507071856,-0.03628046509186844,Pxsvc,0,0,FALSE
Pxsvc,c4,0.0029346620368812,4.294931070604391e-4,0.0029346620368812,Pxsvc,0,0,FALSE
Pxsvc,c5,0.05214843142204555,0.0236746798764483,0.05214843142204555,Pxsvc,0,0,FALSE
Pxsvc,c6,0.03540112650940345,0.02454877375850867,0.03540112650940345,Pxsvc,0,0,FALSE
Tpit,c1,3.880480553478116e-4,0.0054842544749663,3.880480553478116e-4,Tpit,0,0,FALSE
Tpit,c2,-0.06096299451322444,0.02233349714387781,-0.06096299451322444,Tpit,0,0,FALSE
Tpit,c4,-0.13440746255440733,0.06764903322228931,-0.13440746255440733,Tpit,0,0,FALSE
Tpit,c5,-0.15264983026300086,0.06843576416678772,-0.15264983026300086,Tpit,0,0,FALSE
Tpit,c6,1.1295123027841814,0.2919168967112934,1.1295123027841814,Tpit,0,0,FALSE
Tpit,c7,-0.31758524785366704,0.06045373917314629,-0.31758524785366704,Tpit,0,0,FALSE
Tpit,c8,-0.24860332748493932,0.04286263803912312,-0.24860332748493932,Tpit,0,0,FALSE
GovDebt,x,0.1270573252017077,0.12524784297224703,0.1270573252017077,GovDebt,0,0,FALSE
PcpiRent,c1,-0.04595072345133109,0.0252820703304637,-0.04595072345133109,PcpiRent,0,0,FALSE
PcpiRent,c2,-0.01789876493853208,0.01060897249957454,-0.01789876493853208,PcpiRent,0,0,FALSE
PcpiRent,c4,18.33065430307797,3.6087489864842888,18.33065430307797,PcpiRent,0,0,FALSE
PcpiRent,c5,0.03969536949956347,0.01291863568757173,0.03969536949956347,PcpiRent,0,0,FALSE
PcpiRent,c6,-0.05417252042887074,0.04779535635460873,-0.05417252042887074,PcpiRent,0,0,FALSE
PcpiRent,c7,0.1446421979218813,0.04697237190822717,0.1446421979218813,PcpiRent,0,0,FALSE
PcpiRent,c8,0.5924237093745827,0.10301702625827068,0.5924237093745827,PcpiRent,0,0,FALSE
Ynli,c1,0.11740986733690244,0.02978597132798756,0.11740986733690244,Ynli,0,0,FALSE
Ynli,rm,-0.4891520750108712,0.1389222511878993,-0.4891520750108712,Ynli,0,0,FALSE
Ynli,pe,-0.02772520051510642,0.21138920219739013,-0.02772520051510642,Ynli,0,0,FALSE
Ynli,pe1,0.19382724632754217,0.3399874816496849,0.19382724632754217,Ynli,0,0,FALSE
Ynli,pe2,-0.4500426662680743,0.33964054770266305,-0.4500426662680743,Ynli,0,0,FALSE
Ynli,pe3,0.2411812741517842,0.21153154430095267,0.2411812741517842,Ynli,0,0,FALSE
Ynli,l_r,0.7106663900294214,0.06767582948053863,0.7106663900294214,Ynli,0,0,FALSE
EqEarn,c1,-1.0934691211176568,0.29352543135142606,-1.0934691211176568,EqEarn,0,0,FALSE
EqEarn,c2,-0.3125273229662724,0.077424337812655,-0.3125273229662724,EqEarn,0,0,FALSE
EqEarn,c3,0.5242265580830944,0.1949696292604844,0.5242265580830944,EqEarn,0,0,FALSE
EqEarn,c4,-1.377598400669798,0.43673275008053897,-1.377598400669798,EqEarn,0,0,FALSE
EqEarn,c5,-0.00915208251683541,0.0014744226808395,-0.00915208251683541,EqEarn,0,0,FALSE
EqEarn,c7,0.06741703508599396,0.09743627174183334,0.06741703508599396,EqEarn,0,0,FALSE
EqEarn,c8,-0.762939791881913,0.28878334517281823,-0.762939791881913,EqEarn,0,0,FALSE
EqEarn,c9,0.22150960555506585,0.33967853757669025,0.22150960555506585,EqEarn,0,0,FALSE
EqEarn,c10,0.15497564683440734,0.3505059777960022,0.15497564683440734,EqEarn,0,0,FALSE
EqEarn,c11,0.06339606444834371,0.368881205091889,0.06339606444834371,EqEarn,0,0,FALSE
